prefLabel,id,from_to,matchType,text
Matrix,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45805,5355-5360|5488-5493|12665-12670|36159-36164|36326-36331|43751-43756|43920-43925|44120-44125,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,MATRIX|MATRIX|MATRIX|MATRIX|MATRIX|MATRIX|MATRIX|MATRIX
Robust,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94972,5393-5398,PREF,ROBUST
Equivalent,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48793,5463-5472,PREF,EQUIVALENT
Remaining,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25649,5545-5553,PREF,REMAINING
Large,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49508,5568-5572|5720-5724|8762-8766|11339-11344|17345-17349|19335-19339|23789-23793|33648-33652|33920-33924|35718-35722,PREF|PREF|PREF|SYN|PREF|PREF|PREF|PREF|PREF|PREF,LARGE|LARGE|LARGE|LARGER|LARGE|LARGE|LARGE|LARGE|LARGE|LARGE
Contrast,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C70754,5634-5641|25133-25140,PREF|PREF,CONTRAST|CONTRAST
Middle,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25569,5663-5668|9167-9172|10052-10057,PREF|PREF|PREF,MIDDLE|MIDDLE|MIDDLE
Relationship,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25648,5746-5757|24033-24039|44047-44058,PREF|SYN|PREF,RELATIONSHIP|RELATED|RELATIONSHIP
Average,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C37917,5827-5833|6052-6058|7643-7649|15400-15406|16715-16721|19737-19743|32035-32041|33040-33046|33514-33520|34152-34158|35457-35463|37709-37715|38544-38550|40652-40658|41855-41861|43265-43271,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,AVERAGE|AVERAGE|AVERAGE|AVERAGE|AVERAGE|AVERAGE|AVERAGE|AVERAGE|AVERAGE|AVERAGE|AVERAGE|AVERAGE|AVERAGE|AVERAGE|AVERAGE|AVERAGE
Diagonal,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62107,5871-5878|36129-36136,PREF|PREF,DIAGONAL|DIAGONAL
Subject,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48910,5980-5986|6289-6295|6391-6397|6499-6505|10526-10532|11013-11019|13686-13692|16730-16736|19751-19757|21284-21290|32764-32770|33282-33288|33797-33803|35921-35927|36684-36690|37640-37646|40753-40759|43004-43010,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT|SUBJECT
Test,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47891,6120-6123|13946-13949|16193-16196|20445-20448,PREF|PREF|PREF|PREF,TEST|TEST|TEST|TEST
Removed,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25650,6135-6141|21456-21462|29110-29116|38116-38122,PREF|PREF|PREF|PREF,REMOVED|REMOVED|REMOVED|REMOVED
Calculation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54125,6177-6186|13509-13518|17712-17721|28396-28406|31474-31482|33025-33034|34514-34523|35333-35342|36104-36114|37030-37039|37133-37142|37694-37703|39561-39570|39894-39903|43690-43699,SYN|SYN|SYN|PREF|SYN|SYN|SYN|SYN|PREF|SYN|SYN|SYN|SYN|SYN|SYN,CALCULATED|CALCULATED|CALCULATED|CALCULATION|CALCULATE|CALCULATED|CALCULATED|CALCULATED|CALCULATION|CALCULATED|CALCULATED|CALCULATED|CALCULATED|CALCULATED|CALCULATED
Alignment,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49033,6206-6214|13049-13057|13139-13147|30197-30203|31622-31630|32020-32026|33081-33087|33290-33298|33487-33495|33805-33813|34134-34142|36550-36558|36581-36589,PREF|PREF|PREF|SYN|PREF|SYN|SYN|PREF|PREF|PREF|PREF|PREF|PREF,ALIGNMENT|ALIGNMENT|ALIGNMENT|ALIGNED|ALIGNMENT|ALIGNED|ALIGNED|ALIGNMENT|ALIGNMENT|ALIGNMENT|ALIGNMENT|ALIGNMENT|ALIGNMENT
Functional Map,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43434,6238-6240|31723-31725|33203-33205|33613-33615|34057-34070|34068-34070,SYN|SYN|SYN|SYN|PREF|SYN,MAP|MAP|MAP|MAP|FUNCTIONAL MAP|MAP
Map,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43433,6238-6240|31723-31725|33203-33205|33613-33615|34068-34070,PREF|PREF|PREF|PREF|PREF,MAP|MAP|MAP|MAP|MAP
Nearly,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C107222,6360-6365|31798-31803|43053-43058,PREF|PREF|PREF,NEARLY|NEARLY|NEARLY
Unchanged,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C71687,6367-6375|6367-6375,SYN|PREF,UNCHANGED|UNCHANGED
Fifth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54567,6725-6729,PREF,FIFTH
Fourth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54566,6750-6755|41234-41239,PREF|PREF,FOURTH|FOURTH
Fourth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49465,6750-6755|41234-41239,PREF|PREF,FOURTH|FOURTH
Presentation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61388,6921-6927|29001-29012|30829-30840,SYN|PREF|PREF,PRESENT|PRESENTATION|PRESENTATION
Left,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25229,7148-7151|10282-10285|11688-11691|28668-28671|30012-30015,PREF|PREF|PREF|PREF|PREF,LEFT|LEFT|LEFT|LEFT|LEFT
Right,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25228,7183-7187|10259-10263|10487-10491|11667-11671|12012-12016|12115-12119|12892-12896|15740-15744|16280-16284|28539-28543|28677-28681|30021-30025|38892-38896,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT|RIGHT
Line,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C71604,7273-7276|7911-7914,PREF|PREF,LINE|LINE
Fundus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13378,7292-7297|31828-31833,PREF|PREF,FUNDUS|FUNDUS
Center,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25445,7306-7312|31843-31849|32615-32621|40133-40138,SYN|SYN|SYN|PREF,CENTRAL|CENTRAL|CENTRAL|CENTER
Row,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43378,7331-7333|12654-12656,PREF|PREF,ROW|ROW
Group,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43359,7462-7466|8233-8237|17561-17565|31962-31966|34041-34045|37777-37781|37801-37805|37928-37932|38076-38080|42531-42535,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,GROUP|GROUP|GROUP|GROUP|GROUP|GROUP|GROUP|GROUP|GROUP|GROUP
Separate,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63803,7477-7484|8224-8231|14397-14404|17552-17559,PREF|PREF|PREF|PREF,SEPARATE|SEPARATE|SEPARATE|SEPARATE
Week,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29844,7520-7523|7627-7631|7748-7752|29944-29948,PREF|SYN|SYN|SYN,WEEK|WEEKS|WEEKS|WEEKS
Reliability,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C73622,7545-7555|11021-11031|16738-16748|19759-19769|32772-32782|41876-41886|42430-42440|42882-42892|42980-42990|43068-43078,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,RELIABILITY|RELIABILITY|RELIABILITY|RELIABILITY|RELIABILITY|RELIABILITY|RELIABILITY|RELIABILITY|RELIABILITY|RELIABILITY
Testing,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C15336,7599-7605|30252-30258,PREF|PREF,TESTING|TESTING
Make,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64661,7764-7767|29155-29158|33129-33132,PREF|PREF|PREF,MAKE|MAKE|MAKE
Basis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25430,7829-7833|10993-10997|23564-23568|27297-27301|33211-33215|38254-38258,SYN|PREF|SYN|PREF|SYN|SYN,BASED|BASIS|BASED|BASIS|BASED|BASED
Base,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48055,7829-7833|22264-22267|23564-23568|33211-33215|38254-38258,SYN|PREF|SYN|SYN|SYN,BASED|BASE|BASED|BASED|BASED
Data,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25474,7878-7881|10368-10371|10821-10824|11172-11175|11228-11231|11397-11400|11928-11931|11958-11961|12194-12197|14744-14747|16944-16947|18370-18373|21473-21476|24420-24423|26039-26042|26081-26084|26538-26541|30795-30798|32829-32832|33229-33232|34444-34447|36468-36471|36865-36868|38749-38752|39010-39013|39094-39097|40002-40005|40215-40218|42785-42788|43039-43042|43241-43244,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA|DATA
Gray,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48324,7906-7909|19946-19949,PREF|PREF,GRAY|GRAY
Gray,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18063,7906-7909|19946-19949,PREF|PREF,GRAY|GRAY
Error,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43369,8026-8030|19919-19923|37166-37170,PREF|PREF|PREF,ERROR|ERROR|ERROR
Volume,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43320,8092-8097|32675-32680,PREF|PREF,VOLUME|VOLUME
Volume,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25335,8092-8097|32675-32680,PREF|PREF,VOLUME|VOLUME
Number,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25337,8104-8109,PREF,NUMBER
July,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C106186,8115-8118,PREF,JULY
Resolution,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75906,8208-8217|11359-11368|23244-23253|23276-23282|30435-30444|33837-33844,PREF|PREF|PREF|SYN|PREF|SYN,RESOLUTION|RESOLUTION|RESOLUTION|RESOLVE|RESOLUTION|SOLUTION
Resolution,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47876,8208-8217|11359-11368|23244-23253|30435-30444,PREF|PREF|PREF|PREF,RESOLUTION|RESOLUTION|RESOLUTION|RESOLUTION
Seven,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66838,8242-8246|13872-13876|14413-14417|17570-17574|18687-18691|19653-19657|20470-20474|30309-30313|40364-40368,PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF|PREF,SEVEN|SEVEN|SEVEN|SEVEN|SEVEN|SEVEN|SEVEN|SEVEN|SEVEN
Overlap,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54669,8609-8615|10099-10109|13359-13369|14181-14191|15560-15570|22910-22916|31813-31819|39806-39812,PREF|SYN|SYN|SYN|SYN|PREF|PREF|PREF,OVERLAP|OVERLAPPING|OVERLAPPING|OVERLAPPING|OVERLAPPING|OVERLAP|OVERLAP|OVERLAP
Exhibit,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C96979,8754-8760|24821-24827,PREF|PREF,EXHIBIT|EXHIBIT
Development,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84377,8822-8832,PREF,DEVELOPMENT
Development,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C18732,8822-8832,PREF,DEVELOPMENT
Factor,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25506,8871-8876|9013-9018|36774-36779,PREF|PREF|PREF,FACTOR|FACTOR|FACTOR
Frequently,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64649,9309-9318|17121-17130,PREF|PREF,FREQUENTLY|FREQUENTLY
Lead,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25552,9357-9360,PREF,LEAD
Strong,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62223,9365-9370,PREF,STRONG
Spread,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61404,9501-9506|23024-23029,PREF|PREF,SPREAD|SPREAD
